spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
31er9IGsfFbwqy1pH4aiTP,Whitney Houston,I Have Nothing,74.0,1992-11-17,pop,0.0,289160.0,[]
7lWF2mVr1KKbVnaT2nSlPo,Secondhand Serenade,Fall For You,62.0,2008-01-15,emo,0.0,185600.0,[]
1le5KVGTF1xWf2aUj7ruLy,Colbie Caillat,Fallin' For You,59.0,2009,pop,0.0,215547.0,[]
7w5GAUVhimHVPSwTsPnxq5,David Gray,Sail Away,61.0,1998-11-02,singer-songwriter,0.0,315373.0,[]
1HwpWwa6bnqqRhK8agG4RS,Jesse McCartney,Beautiful Soul,73.0,2004-01-01,pop,0.0,214227.0,[]
1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,The Lady In Red,75.0,1986-01-01,pop,0.0,256173.0,[]
4HMVeqf1r9cH240Ann9sJ3,Jason Mraz,A Beautiful Mess,52.0,2008-05-12,acoustic,0.0,337973.0,[]
1gJOqXpRjz9GeEEwQpcujK,Joe Cocker,You Are So Beautiful,59.0,1974-01-01,classic rock,0.0,159640.0,[]
1HDaENkQhUMm16pjdxZvHn,Bryan Adams,Please Forgive Me,54.0,2005-10-18,rock,0.0,355640.0,[]
1OhctVvuAU8kVCtzDWsCTj,Semisonic,Secret Smile,58.0,1998-03-24,rock,0.0,279813.0,[]
6FLqFu1ApSkUddZ9P4H6Io,Arctic Monkeys,Baby I'm Yours,58.0,2006-10-31,indie,0.0,152613.0,[]
1kfrnPViuzKdNwmH21ehLg,The Killers,Romeo And Juliet,58.0,2007-01-01,indie rock,0.0,327867.0,[]
561F1zqRwGPCTMRsLsXVtL,Jim Croce,Time in a Bottle,66.0,1972-04-01,folk,0.0,146176.0,[]
07L1pzoVerhRSSaDGZHrKy,Michael Jackson,The Lady in My Life,58.0,1982-11-30,pop,0.0,300107.0,[]
2fYYmPNwDaNpw1KRSxpQ5H,Annie Lennox,Why,67.0,1992-04-02,pop,0.0,293838.0,[]
6jSoDFoUl903MNFhS4FuZx,Gavin DeGraw,Follow Through,44.0,2004-07-26,rock,0.0,239747.0,[]
2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,Only You,56.0,2006,acoustic,0.0,149013.0,[]
01Aj44KIjCrPmZeXq4UOky,Destiny's Child,Emotion,60.0,2001-05-01,pop,0.0,236400.0,[]
6nozDLxeL0TE4MS9GqYU1v,Savage Garden,I Knew I Loved You,70.0,1999-11-09,pop,0.0,250360.0,[]
7ywzEdEuVG1lsjsRCGJfLy,Miley Cyrus,When I Look At You,72.0,2009-01-01,pop,0.0,248587.0,[]
0so3fn4puCc8QFkiNr0FJ0,Incubus,Here in My Room,46.0,2004-02-03,alternative rock,0.0,259000.0,[]
4V2F0DZrAXOWq9hkwMMG3x,Robin Thicke,Lost Without U,62.0,2006-01-01,soul,0.0,254147.0,[]
3RSpK5Y0y5tl25qvssrwJ6,Mariah Carey,My All,64.0,1997-09-03,pop,0.0,230933.0,[]
6MrILERJLA3Jcq0E9poZsp,Harry Nilsson,Without You,66.0,1971,pop,0.0,201000.0,[]
2MWOqewf5j0qf2b6S5J6cS,Train,Marry Me,73.0,2010-12-01,pop,0.0,205453.0,[]
6csX1JjmeoLhGqMBXGnZF0,The Corrs,Runaway,63.0,1995,pop,0.0,265133.0,[]
6B4oVElDIKRNcNUary0WG7,Madonna,Crazy for You,65.0,2009-09-18,pop,0.0,224320.0,[]
37pK088xTo1ZpR3y23wsFk,Amos Lee,Arms Of A Woman,60.0,2005-01-01,singer-songwriter,0.0,251440.0,[]
1lx8ddGT5wCD6W2xmLeRKG,Whitney Houston,Saving All My Love for You,66.0,1985-02-14,pop,0.0,238467.0,[]
17CPezzLWzvGfpZW6X8XT0,Lionel Richie,"Say You, Say Me",71.0,1986,soul,0.0,241067.0,[]
6yJxCltgtmGxIgKOS6ndnu,Whitney Houston,Greatest Love of All,68.0,1985-02-14,pop,0.0,291400.0,[]
5TpPSTItCwtZ8Sltr3vdzm,Green Day,Last Night on Earth,50.0,2009-05-15,rock,0.0,236533.0,[]
5O3fUsQQBFxW8SH1kHthDH,John Mayer,City Love,48.0,2001-08-16,rock,0.0,240200.0,[]
4gJoAvFpDvaeqm2EKYGmhb,Daniel Bedingfield,If You're Not The One,52.0,2002-01-01,pop,0.0,257160.0,[]
4twhYPDyCP6ICeW3TtQVxP,Minnie Riperton,Lovin' You,58.0,1993-01-01,soul,0.0,203507.0,[]
2SzCxX6M6vDwdEwnHDiTaY,George Michael,Jesus to a Child,62.0,1996-05-13,pop,0.0,411147.0,[]
1wU7z5XE8oa66ZvUlYAKfK,John Mayer,Come Back to Bed,53.0,2003-09-09,rock,0.0,323707.0,[]
1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,Woman in Love,69.0,1980-09-23,pop,0.0,231840.0,[]
5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,78.0,2014-11-17,pop,0.0,226600.0,[]
50q2aUjWoTn6CJIfSPRJQA,Carpenters,(They Long To Be) Close To You,61.0,1970,pop,0.0,276000.0,[]
1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,79.0,2019-08-23,pop,0.0,221307.0,[]
5JDcQAztvZTIkrWoZihgvC,Ron Pope,A Drop In The Ocean,72.0,2008-05-04,piano,0.0,220239.0,[]
34ClgyHf8Awds1ew9vMX26,Alicia Keys,Teenage Love Affair,52.0,2007-11-09,soul,0.0,190200.0,[]
6dOzblcXKWBpZt6uGwC8z8,Mandy Moore,Only Hope,61.0,2004-11-16,pop,0.0,233680.0,[]
1c9dnQbOzw01ID7X2IsYOE,Bryan Ferry,Slave To Love,67.0,1985,pop,0.0,266333.0,[]
6iXQrhhgBisdfvS34EMTZ3,Barry Manilow,Mandy,70.0,1974,pop,0.0,213333.0,[]
49RUdNvwSiUTC8fBh4KKoC,Carly Simon,Nobody Does It Better,62.0,1977-01-01,soundtrack,0.0,212667.0,[]
7izFzcBTx3DVXFeFYDeZKB,Madonna,Take a Bow,56.0,2009-09-18,pop,0.0,320467.0,[]
02PTdS9L4BFXOtNvyM1ukF,Bullet for My Valentine,Bittersweet Memories,51.0,2010-04-20,metalcore,0.0,308827.0,['Bullet For My Valentine']
4J0DbyODwZJcmIAiTSJfMF,John Denver,Annie's Song,71.0,1974-06-15,country,0.0,180693.0,[]
4WUnM4KNZ0kjp0CUeoyOnS,All-4-One,I Swear,67.0,1994-01-01,pop,0.0,259853.0,[]
673WCjn0SxKJD4qRKczaCk,Panic! at the Disco,She Had the World,49.0,2008-03-21,alternative,0.0,227240.0,['Panic! At The Disco']
5vtOJrmovXGxGsnAck694H,Eva Cassidy,Fields Of Gold,63.0,1998,acoustic,0.0,282093.0,[]
3Z6DV0jsGqCs4whsfda7lX,Anita Baker,Sweet Love,57.0,2017-06-23,soul,0.0,266201.0,[]
4eiL3JVHop31N0PwPv6M9D,Sia,Soon We'll Be Found,57.0,2008-01-01,singer-songwriter,0.0,260120.0,[]
4B2lJinAkeNLSJjcq3dg8Q,Damien Rice,The Blower's Daughter,57.0,2003-06-03,acoustic,0.0,286653.0,[]
2WMyu5IYgxEuCd6xgFgJrl,Nat King Cole,Nature Boy,55.0,1991-01-01,jazz,0.0,173533.0,[]
0ROwoz82DIW4tOzkxYnSjf,Lionel Richie,Stuck On You,59.0,1983-01-01,easy listening,0.0,195133.0,[]
6c9nkeetGbsoXa7d5E1wHa,a-ha,Crying in the Rain,63.0,1990-10-27,pop,0.0,260227.0,[]
2bcvooA6HEmVUneEGJnNZD,Jeff Buckley,Everybody Here Wants You,51.0,1998-05-26,singer-songwriter,0.0,286707.0,[]
78VG6M1i7JQXBdygmWFwye,Dean Martin,Everybody Loves Somebody,57.0,2013-11-19,swing,0.0,161640.0,[]
7G86DBnh06o8lrS5FLmriW,Eva Cassidy,Songbird,61.0,1997,folk,0.0,224573.0,[]
6Oym6t2GFmguqYfCJjQl96,Lifehouse,Breathing,39.0,2000,rock,0.0,265400.0,[]
31Tp5iKrVUayn65qhg06nE,Elvis Costello,She,66.0,2012,soundtrack,0.0,187720.0,[]
5dae01pKNjRQtgOeAkFzPY,Nat King Cole,Mona Lisa,54.0,1954-01-01,jazz,0.0,194987.0,[]
36CKza28wMxYdjdzji7ine,Bee Gees,I Started A Joke,67.0,1968-08-11,pop,0.0,188307.0,[]
6nRvgo4ySezQKD1D7NIqAu,Dolly Parton,I Will Always Love You,61.0,1974-02-04,country,0.0,176093.0,[]
1Yc2k9b9PNZSB6P5S53SPC,Crowded House,Fall At Your Feet,62.0,1991-01-01,rock,0.0,198800.0,[]
4QelFzhVgLomeQhvKrwM1S,Bobby Vinton,Blue Velvet,59.0,1962,pop,0.0,168093.0,[]
7yED4n2U8RR5LKZVmisiev,Tony Bennett,The Way You Look Tonight,64.0,2012-11-17,jazz,0.0,203307.0,[]
46n2EGFnPC3tzWCN1Aqe26,*NSYNC,This I Promise You,70.0,2000-03-21,pop,0.0,284760.0,[]
7okbmgA8lRBGl5limZ7LFM,Vanessa Williams,Save The Best For Last,55.0,1991-01-01,pop,0.0,218733.0,[]
0XfOV7qY3834QpFVwOb6CC,Taylor Swift,Treacherous,56.0,2012-10-22,country,0.0,240773.0,[]
1Kx5LdJPpqRXKUUHBu9CTe,Dusty Springfield,The Look Of Love,46.0,1967-12,soul,0.0,216267.0,[]
7MYmo0JJJDmu4MZTSAF9y3,Boyz II Men,On Bended Knee,59.0,1994-01-01,soul,0.0,329800.0,[]
1Xf1lWBSml62NG1du3Ro14,Barry White,Just The Way You Are,66.0,1988-09-12,soul,0.0,289107.0,[]
7BD50ATrF3Vab5FQy7vtK8,LeAnn Rimes,How Do I Live,69.0,2003-11-18,country,0.0,266973.0,[]
2gQ3lDcFYa3yFOkaw8PtuO,Brian McKnight,Anytime,55.0,1997-01-01,soul,0.0,273438.0,[]
4frLb7nWtsz2ymBE6k2GRP,The Weeknd,Earned It (Fifty Shades Of Grey),71.0,2015-08-28,pop,1.0,277680.0,[]
3S3dZXxNGghLtOqehzHtii,Whitney Houston,One Moment in Time,55.0,2012-11-12,pop,0.0,285000.0,[]
32Gf5A7Hr8RdgggXG0Fdks,Bryan Adams,Have You Ever Really Loved A Woman?,69.0,1996-06-04,rock,0.0,291667.0,[]
3YdKJzcoMZMacISlpY4QoP,The Flamingos,I Only Have Eyes for You,62.0,1959-08-11,soul,0.0,202773.0,[]
7wvwXi9Z66dcH5t202vVkN,Joji,Will He,73.0,2018-02-14,chill,1.0,202103.0,[]
6JFfOp1LTXnyDCTfHlOc9j,Chris Rea,Josephine,57.0,1985-07-18,soft rock,0.0,237560.0,[]
5nNpVC9AC6DWgrT5RX0e0b,Olivia Newton-John,Hopelessly Devoted To You,56.0,2002-02-05,soundtrack,0.0,186000.0,[]
6pwhSBxhaF5x0WbNZRyzlD,Switchfoot,Only Hope,51.0,1999-01-01,alternative rock,0.0,253107.0,[]
4QOJF00kfJNF5qqM4U669Z,Leona Lewis,Footprints in the Sand,60.0,2007,pop,0.0,247440.0,[]
1VsGYaCBFjCVudtX9IGqDg,Van Morrison,Have I Told You Lately,69.0,1989-06-06,classic rock,0.0,260387.0,[]
5eaK7PLGwyDXmHfTdWZZuE,Bryan Adams,Straight From The Heart,54.0,1983-01-18,rock,0.0,211933.0,[]
4kSKacywUJHdhyst4PL6pl,Robbie Williams,Somethin' Stupid,66.0,2001-11-19,swing,0.0,170493.0,['Nicole Kidman']
3ascnOSOR5MX901ylGuhcl,Michael Bolton,When a Man Loves a Woman,69.0,1991-04-23,pop,0.0,231067.0,[]
40dCbY0oJsG2ZdvaGVB34d,Ronan Keating,If Tomorrow Never Comes,49.0,2002-01-01,pop,0.0,214307.0,[]
6e6Kxot9nHyZ4I8GgmGKII,Sam Cooke,Nothing Can Change This Love,59.0,1963-02,soul,0.0,158680.0,[]
6M1M6cRtVkm5d0qTzkSEuK,Whitney Houston,Run to You,60.0,1992-11-17,pop,0.0,264333.0,[]
6ZZu9BgvLpspvURUQxdJmG,Tom Waits,Grapefruit Moon,40.0,1973-03-06,blues,0.0,285387.0,[]
3gIBSlXYIN1mru35l4LWPB,Paul Simon,Still Crazy After All These Years,62.0,1975-10-25,singer-songwriter,0.0,206533.0,[]
1qvToOLpOdxoxmEyebs0Wi,Jason Mraz,Love Someone,48.0,2014-07-13,pop rock,0.0,256973.0,[]
3RMeOetCdXttthQK0clPuz,Michael Bolton,How Am I Supposed to Live Without You,70.0,1989-06-27,pop,0.0,255667.0,[]
7wWw7hBmErNg9u5w6Xx0vy,Bread,Make It with You,66.0,1970,soft rock,0.0,192200.0,[]
1Tl0YVT3Br2AIqYT3VlEdo,Avril Lavigne,I Love You,55.0,2011-03-08,pop,0.0,242013.0,[]
2cSReP67LziR3PeYQ8Ehm2,Ryan Adams,Desire,46.0,2002-01-01,acoustic,0.0,220680.0,[]
2vSxjnyrWrtxyfzO47EX6q,The Platters,Smoke Gets In Your Eyes,63.0,1959-01-01,soul,0.0,160933.0,[]
4TGjfiGfhS8OKXHdghtMh0,Peter Gabriel,The Book Of Love,44.0,2010-02-12,soundtrack,0.0,232613.0,[]
6fT2eO0goE6IV9ByaASiam,Johnny Cash,First Time Ever I Saw Your Face,44.0,2002-01-01,country,0.0,232000.0,[]
7JuaZgCXzkzoZLUeOHSr5y,The Used,Smother Me,42.0,2007-05-18,emo,0.0,377680.0,[]
14hJ5tc1VCFMWhVn9axRTC,Shawn Mendes,Life Of The Party,70.0,2015-04-14,pop,0.0,214533.0,[]
7bJSiwLFnhoO7g83bWkCtA,Eagles,Love Will Keep Us Alive,62.0,1994-11-08,classic rock,0.0,243453.0,[]
52VIdyKqp1pJRSyUQaxKUA,Bread,Everything I Own,69.0,1972,soft rock,0.0,187000.0,[]
5KVPav34JaKkXwBTJHnPgo,Boyzone,No Matter What,64.0,1998-05-25,pop,0.0,274267.0,[]
6MfVSA5iKBPHzo6RGARjL0,Air Supply,Lost In Love,61.0,1980-02-25,soft rock,0.0,233867.0,[]
3pt4BDnaMo2vznoVSv7b2y,Miranda Cosgrove,Kissin U,54.0,2010,pop,0.0,199693.0,[]
18DfMhEx4ddoreHrvZDF6Q,Jennifer Rush,The Power of Love,63.0,1995-07-24,pop,0.0,268200.0,[]
07PIhdmyYIw8dMeDMsx9FU,Bee Gees,Words,61.0,1968-02-01,pop,0.0,198453.0,[]
5XQavlXrNHBBvlN4IJqhqW,Westlife,You Raise Me Up,60.0,2005-10-25,pop,0.0,241067.0,[]
1izTPgfFEyvc0hl7uYAzGt,Leonard Cohen,A Thousand Kisses Deep,52.0,2001-10-09,singer-songwriter,0.0,385333.0,[]
0rT9f5BSZrZ6DvzfBEckG0,Michael Jackson,Butterflies,58.0,2001-10-29,pop,0.0,279160.0,[]
1s8tP3jP4GZcyHDsjvw218,Jason Mraz,93 Million Miles,53.0,2012-04-13,acoustic,0.0,216387.0,[]
5qWXXF3On2xUfVu1ND1NLN,Fred Astaire,Cheek to Cheek,49.0,1935,swing,0.0,198107.0,[]
6khoye7kysa6cLGY0AO9dO,George Michael,A Different Corner,55.0,1998-11-09,pop,0.0,243533.0,[]
1HnAG3hNXZzxvzVyw1U8Yy,Mecano,Hijo de la Luna,61.0,1998-03-30,spanish,0.0,265733.0,[]
56ilrbKJF2bph5W6eZaM5E,Dan Fogelberg,Longer,63.0,1979,soft rock,0.0,195067.0,[]
4YPYFUATiul0877A1HhSlW,Nat King Cole,Stardust,56.0,1991-01-01,jazz,0.0,194040.0,[]
22L2W5zBju0h7mFSfFzUJW,R.E.M.,Strange Currencies,47.0,1994-09-27,rock,0.0,233427.0,[]
4wtHbIS26FOtpjMkaQQ8Zk,Billie Myers,Kiss The Rain,53.0,1997-01-01,pop,0.0,270160.0,[]
0XmTCQWHgf6dOXJeLjXrzr,Tyrese,Lately,49.0,1998-08-31,soul,0.0,266533.0,[]
2IZ00ed83ygPIiacYScWUE,Taylor Swift,Untouchable,49.0,2008-11-11,country,0.0,311040.0,[]
3MyTEl8ZL0qKXFqyvbYsC5,Christina Aguilera,Loving Me 4 Me,43.0,2002-07-19,pop,0.0,276667.0,[]
0AiTIiCQ15NW8QHQwSxKuR,Backstreet Boys,Drowning,62.0,2001-10-23,pop,0.0,267227.0,[]
68UGKNGREtwsO7fDRwftZ2,Richard Hawley,Tonight the Streets Are Ours,53.0,2007-08-20,singer-songwriter,0.0,222507.0,[]
1JEFsHZxUy24AvyC49GKVj,Aretha Franklin,Call Me,43.0,1970-01-15,soul,0.0,237067.0,[]
0KXpgyL7L8xIpotzpWoUOo,Enya,If I Could Be Where You Are,58.0,2005-11-21,new age,0.0,241255.0,[]
08f7nSnPEYMZs8Zr9GWLxn,Eagle-Eye Cherry,Falling In Love Again,34.0,1998-07-13,acoustic,0.0,209960.0,[]
4j9dvpEjjIGHuUJDqw8tq8,Kate Bush,The Saxophone Song,40.0,1978-02-17,rock,0.0,232840.0,[]
2V2pxcEfn5zs79sE7qcewA,Richard Marx,Now And Forever,67.0,1994-01-01,pop,0.0,214827.0,[]
3EGW6TGGbdk6Ys1Y3HU3lj,Melanie Martinez,Training Wheels,68.0,2015-08-14,indie,1.0,205680.0,[]
7AHZb0GnILBBitj0MxObO5,Jessica Simpson,Take My Breath Away,48.0,2003,pop,0.0,195347.0,[]
0hACDgEDhKuQlv2ZhVbAIt,Elton John,Believe,32.0,1995-03-17,pop,0.0,294800.0,[]
06qK8tWn0OQKMVPCDsmHtn,Chantal Kreviazuk,Feels Like Home,44.0,2002,piano,0.0,279867.0,[]
5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur's Theme (Best That You Can Do),69.0,1981,soft rock,0.0,234493.0,[]
3hp4ojt7tHLWwz6SaR7vkw,Mariah Carey,Butterfly,55.0,1997-09-03,pop,0.0,273933.0,[]
4lRrk574qIHpoEEKC1zuam,Aaliyah,At Your Best (You Are Love),64.0,1994-05-22,soul,0.0,291400.0,[]
628RVPULYzx6bvh8uf0Msn,Kate Bush,Oh to Be in Love,43.0,1978-02-17,rock,0.0,198093.0,[]
5klrh466oGToybceGHPGAX,Andrew Lloyd Webber,All I Ask Of You,57.0,2004-12-10,soundtrack,0.0,294160.0,"['Patrick Wilson', 'Emmy Rossum']"
4du0TY3NTgvQGlelrBHfDL,Mandy Moore,I Wanna Be With You,57.0,2000-05-08,pop,0.0,252600.0,[]
42zAWdwkrkufVDDdAXoubu,The Cab,Vegas Skies,47.0,2008-04-07,pop rock,0.0,277520.0,[]
6tBD4yjOf9P8rWwUlXdJFm,Brandy,Have You Ever,61.0,1998-05-29,soul,0.0,273440.0,[]
1GeszH3DWCOKwK0d8D5gEZ,Joe Dassin,Et si tu n'existais pas,58.0,1975-11-22,french,0.0,206240.0,[]
0S8xKy1efKy3LvR53qe3Cq,Mariah Carey,Anytime You Need a Friend,53.0,1993-08-04,pop,0.0,265467.0,[]
4beWEVoUbjSziAFPy8voaF,Van Morrison,Someone Like You,61.0,1987-09,singer-songwriter,0.0,249627.0,[]
7vtaQNW7QHtQsLeshQlm3D,Michael Jackson,One Day In Your Life,35.0,1975-01-16,pop,0.0,258160.0,[]
3wgNhWuV5gkcEkTgMBNcoA,Bryan Adams,Let's Make A Night To Remember,53.0,1996-06-04,rock,0.0,378907.0,[]
65h7Qhxl2WfW31Bl6sjWAI,Billy Ocean,Suddenly,59.0,1984-09-12,soul,0.0,234707.0,[]
1KT3ndndHOGXePgC4o0Jq9,Oleta Adams,Get Here,49.0,1990-01-01,soul,0.0,276733.0,[]
7ywp9MWERblgkSMoMBugC0,The Magnetic Fields,Strange Powers,51.0,1994,indie pop,0.0,161613.0,[]
7a8F2PMGnYJXLUNJuTA1xW,Papa Roach,No Matter What,49.0,2010-08-31,alternative rock,1.0,213080.0,[]
2dwhMQsFeHr2S787WxqAqW,Marc Anthony,You Sang To Me,55.0,1999-09-28,pop,0.0,347107.0,[]
7AslBsiVLQAGrmFmi79ZeK,Lionel Richie,Truly,60.0,1982,soul,0.0,200507.0,[]
1Fu3gq55GH3P6OF352rEIc,Bread,If,63.0,1973-06-01,soft rock,0.0,155773.0,[]
53SqGkNJAYLss9AgbduTqQ,Robyn,With Every Heartbeat,44.0,2005-04-27,pop,0.0,255187.0,['Kleerup']
2elAyF0DLb10MWj76pU6pP,David Bowie,As The World Falls Down,54.0,1986-01-01,soundtrack,0.0,290964.0,[]
1O1LkHTi3Lep9OHE8BvOVe,Michael Jackson,Speechless,45.0,2001-10-29,pop,0.0,198373.0,[]
7anBVIyitaxEZIlMDJPjfb,Dinah Washington,Unforgettable,34.0,1961-01-01,jazz,0.0,165800.0,[]
07M76e7IXxYdnC1BBiJxEX,Whitney Houston,All The Man That I Need,54.0,1990-11-04,pop,0.0,251427.0,[]
7pUJSr5pgnQjCTc7PfiUVA,Glenn Medeiros,Nothing's Gonna Change My Love For You,64.0,1986-01-01,pop,0.0,231587.0,[]
0J8A1ZVyJcRZxFNvtp6jRh,Randy Crawford,One Day I'll Fly Away,66.0,1980,soul,0.0,298027.0,[]
1bPqAXwNiVcM6zjJU1Z4Cd,Nick Lachey,What's Left Of Me,50.0,2006-01-01,pop,0.0,244667.0,[]
7IiqF2tYiixnpBcFjkocjA,Asking Alexandria,Moving On,58.0,2013-08-06,rock,0.0,242593.0,[]
3cu9ZL0W1KEmz5J3GD2jiR,The Maine,I Must Be Dreaming,42.0,2008-01-01,pop punk,0.0,166253.0,[]
4cURHmiuYii52BVbhrGbv0,Billy Joel,"Lullabye (Goodnight, My Angel)",58.0,1993-08-10,piano,0.0,214400.0,[]
62clthR0fZmLbxeqxVJatQ,Sin Bandera,Que Lloro,69.0,2003-10-01,latin,0.0,240613.0,[]
2w4a4ur2uRf530cbzyTlWo,George Michael,I Can't Make You Love Me,49.0,1998-11-09,pop,0.0,320600.0,[]
6JHXiRD1QjMK1N6AQEnL04,Ambrosia,Biggest Part of Me,63.0,1980-03-26,soft rock,0.0,324040.0,[]
7tI6xPZworV0dPtf5ZMMF6,Snow Patrol,New York,42.0,2011-01-01,indie,0.0,241840.0,[]
09bRmFRViBORKQ2miwp04P,Air Supply,Even the Nights Are Better,64.0,1982-06-01,soft rock,0.0,237107.0,[]
4CO8g2Psbp1knUsiiF7Sa5,Peter Gabriel,Blood Of Eden,40.0,1992-09-27,progressive rock,0.0,398733.0,[]
3H8Sn0mYsZMPPlMCbebOJ5,Wayne Newton,Danke Schoen,53.0,1963-08-18,swing,0.0,155333.0,[]
5Pj5zrq2nbKcAekH1AxbrO,Kenny Rogers,Lady,61.0,1993-01-01,country,0.0,231867.0,[]
2NeKjEryWM5VZToeosUsUu,Elvis Presley,The Girl of My Best Friend,43.0,1960-04-08,classic rock,0.0,142640.0,[]
14J3PO0VnhtcRa31r7Aj1L,Edwin McCain,I Could Not Ask for More,58.0,1999-06-04,soft rock,0.0,273573.0,[]
5zGrlUCEJy4yMZ5xuqxrr0,Go Radio,Goodnight Moon,56.0,2010-01-01,pop punk,0.0,306187.0,[]
2LnTydfDh8VOvJH7cSLqjS,Frank Sinatra,Three Coins In The Fountain,54.0,1964,jazz,0.0,225427.0,[]
6q0gHEC675E6UPkDZzW2bA,Josh Groban,When You Say You Love Me,45.0,2003-11-11,classical,0.0,272533.0,[]
5p0ietGkLNEqx1Z7ijkw5g,Westlife,My Love,71.0,2000,pop,0.0,231760.0,[]
2m5ItG3IIMsaGYJjZOvUoE,Old 97's,Question,41.0,2001-03-20,acoustic,0.0,135973.0,[]
5QnCtH7euld6R68UwcWrte,Nat King Cole,(I Love You) For Sentimental Reasons,58.0,1991-01-01,jazz,0.0,184467.0,[]
072YgF7J2clpY8DsWOpEri,Sin Bandera,Mientes Tan Bien,68.0,2003-10-01,pop,0.0,227613.0,[]
2c2QM7x721KtNva4g77PIT,Lionel Richie,My Destiny,42.0,1992-01-01,soul,0.0,289800.0,[]
4vHp893kV7HksfB5FN1Nk5,Firehouse,I Live My Life for You,51.0,1996-10-08,hard rock,0.0,261827.0,[]
637V2ymBt4Ljlbz4EmRys8,Madonna,This Used to Be My Playground,47.0,1995-11-17,pop,0.0,310267.0,[]
6lbme14HiDWYmGiw1I2Dv6,Ten Sharp,You,62.0,1991,pop,0.0,272984.0,[]
663Karu2rvKLdnY0eo1n3M,Evanescence,Call Me When You're Sober,66.0,2006-01-01,rock,0.0,214707.0,[]
4lnjHTyYWBrFGeRXDZaHCL,Beverley Craven,Promise Me,56.0,1990-07-09,pop,0.0,217014.0,[]
4uxsv9PjV3Yeyn51RdWvGJ,Johnny Mathis,Misty,58.0,1959-08-10,easy listening,0.0,216573.0,[]
471eQ7hcJ7JdGY1NzMmUeg,12 Stones,World So Cold,54.0,2007-01-01,rock,0.0,235107.0,[]
4iqXKJhwbOtOT5aHZr7Fxj,Mecano,Me Cuesta Tanto Olvidarte,68.0,1986,pop,0.0,174947.0,[]
4nKPgKXfFiPW7cNex5oDtt,Atlantic Starr,Secret Lovers,48.0,1986,soul,0.0,330667.0,[]
28Ct4qwkQXY2W5yyNCLuVI,Camila,Coleccionista de Canciones,66.0,2006,latin pop,0.0,306987.0,[]
7IX2e7pEShera9T1QIMvi7,Bread,Baby I'm-a Want You,60.0,1972,soft rock,0.0,150707.0,[]
4JAi20NP5hkUpaKvwtX1nO,Roxette,Vulnerable,53.0,1994-04-11,pop,0.0,300973.0,[]
3p02ss31ywBaZcqh7Vq9sx,Sarah Brightman,Time To Say Goodbye,60.0,2006-01-01,opera,0.0,246480.0,['Andrea Bocelli']
45xU99QgWETDFGhgivpYce,Sin Bandera,Te Vi Venir,64.0,2007-11-13,latin pop,0.0,195133.0,[]
0eUfaEi18FD4WPPb44nL4B,David Gray,"Say Hello, Wave Goodbye",52.0,1998-11-02,acoustic,0.0,538200.0,[]
2LdtluFBgL8cuSo9nkvJ57,Commodores,Still,42.0,1985,soul,0.0,224867.0,[]
4lhB7w6C5o1Oxqvl0nLxYD,Plumb,Cut,55.0,2006-02-28,piano,0.0,241307.0,[]
3SWpH05o2ow3GZkhd6EsMZ,Annie Lennox,Waiting In Vain,50.0,1995,pop,0.0,340893.0,['Heff Moraes']
5bxQHscWvyaQbm37igKP4K,Laura Pausini,La solitudine,60.0,1993-04-23,pop,0.0,240560.0,[]
02D9uD9WQb834Lb54xCvDS,Jodeci,Love U 4 Life,55.0,1995-01-01,soul,0.0,290067.0,[]
7FMXSSzIRW8aJwUPfzXsa2,Roy Orbison,She's a Mystery to Me,52.0,1989,classic rock,0.0,254960.0,[]
7cBikvmY2ZYM0eQlQGOwQu,Elton John,Blessed,32.0,1995-03-17,pop,0.0,300733.0,[]
1kkbUvmqZiNmWCR9TLd4tO,Mariah Carey,Underneath the Stars,52.0,1995-09-26,pop,0.0,213227.0,[]
63EzbC00mdZurdZzRcO4w3,Reik,Noviembre Sin Ti,56.0,2005-05-24,pop,0.0,203227.0,[]
5SFsenqWlLzPW2YZgGhUhl,Bee Gees,First Of May,46.0,1969-03-30,pop,0.0,171867.0,[]
1tKxrKBYIIykuLvipSWfgy,Lionel Richie,Do It To Me,44.0,1992-01-01,pop,0.0,363333.0,[]
4aYRqKIdN8605wm4p3tGNa,Andrea Bocelli,Caruso,51.0,1994-04-18,classical,0.0,317672.0,[]
58iWbT38cErI3onw6mRg3B,Frank Sinatra,Come Rain Or Come Shine,27.0,1962,easy listening,0.0,247133.0,[]
58Znl2X9CgsghGUZrkEUr4,"Harry Connick, Jr.",It Had to Be You (Big Band and Vocals),61.0,1989-07-25,easy listening,0.0,158227.0,[]
53m3UkzcaQVbB2DENsrJiK,Teddy Pendergrass,Close the Door,51.0,1978-06-02,soul,0.0,325493.0,[]
4wGKFjv7PUEZJsRk79wNKu,Carpenters,Hurting Each Other,45.0,1972,pop,0.0,168533.0,[]
